-8.18777536823386e-17,-1,3.30395684504089e-17,-37.29,-0.999847695156391,8.24419032809779e-17,0.0174524064372833,-222.178068746651,-0.0174524064372833,-3.16055725286672e-17,-0.999847695156391,-439.75950104384,1.5707963267949
7.90528788980441e-08,-0.999999999996685,2.57355002956344e-06,-37.2889258496284,-0.999847708322488,-3.4128139932634e-08,0.0174516521357863,-222.178482865658,-0.0174516521356406,-2.57453770265514e-06,-0.999847708319176,-439.759532409929,1.5707963267949
6.2705827454238e-07,-0.999999999791405,2.0415610850937e-05,-37.2814789121636,-0.999847799584207,-2.70783458595658e-07,0.0174464227435422,-222.181353865582,-0.0174464227343748,-2.04234435102193e-05,-0.999847799375813,-439.7597497943,1.5707963267949
2.09798216395706e-06,-0.999999997663831,6.83222999092701e-05,-37.2614835364609,-0.999848044478992,-9.06642918271208e-07,0.0174323822443444,-222.189062371449,-0.0174323821416755,-6.83484907856149e-05,-0.99984804214508,-439.760332855196,1.5707963267949
4.92863482005385e-06,-0.999999987094859,0.000160580170600766,-37.2229766525983,-0.999848515490581,-2.1329348179218e-06,0.0174053459239302,-222.20390624982,-0.0174053453568047,-0.000160641629786376,-0.999848502597907,-439.761453136472,1.5707963267949
9.53725744485371e-06,-0.999999951602472,0.000310972818750607,-37.1602049056111,-0.999849281602582,-4.13693386097383e-06,0.0173612805313033,-222.228100851454,-0.0173612784045862,-0.000311091528427723,-0.999849233251803,-439.763272099738,1.5707963267949
1.63216049482658e-05,-0.99999985793541,0.000532787730396273,-37.0676216535477,-0.999850407701901,-7.10390526703911e-06,0.0172963050353902,-222.263779032567,-0.0172962987933241,-0.000532990332913137,-0.999850265774509,-439.765938508484,1.5707963267949
2.56566003612756e-05,-0.999999647858519,0.000838823329211402,-36.9398838517114,-0.999851953855283,-1.12194313730009e-05,0.0172066918929175,-222.312990986007,-0.0172066764226067,-0.00083914060986885,-0.999851602053787,-439.769585257009,1.5707963267949
3.78916336094135e-05,-0.999999228749576,0.00124139618089069,-36.7718488448601,-0.999853974481738,-1.66720569217824e-05,0.0170888687488192,-222.377703911638,-0.0170888348723942,-0.00124186243052344,-0.999853203975667,-439.774325731657,1.5707963267949
5.3347574820555e-05,-0.999998463213537,0.00175234831055362,-36.5585710891424,-0.999856517443204,-2.36561918411005e-05,0.0169394204957791,-222.459801553304,-0.0169393530096191,-0.00175300055613994,-0.999854982139243,-439.780249786607,1.5707963267949
7.23135699117006e-05,-0.999997157906751,0.00238305458787943,-36.2952988255915,-0.999859623075406,-3.23752128019197e-05,0.0167550916247094,-222.56108362781,-0.0167549668532772,-0.00238393168249482,-0.999856783722288,-439.787419411446,1.5707963267949
9.50436838413413e-05,-0.999995051750674,0.00314443013340422,-35.9774707270351,-0.999863323180498,-4.30447072675759e-05,0.0165327888029767,-222.683265169493,-0.0165325716435411,-0.00314557169984645,-0.999858379698611,-439.795864162813,1.5707963267949
0.000121753454564169,-0.999991803702092,0.0040469376983217,-35.6007125402606,-0.999867640002628,-5.58958061200745e-05,0.0162695836219946,-222.827975812205,-0.0162692240647955,-0.00404838292366889,-0.999859451595089,-439.805576427681,1.5707963267949
0.00015261641835582,-0.999986980234837,0.00510059496932031,-35.1608337451779,-0.999872585207107,-7.11785533204538e-05,0.0159627154604139,-222.996759028806,-0.0159621445766362,-0.00510238125052947,-0.99985957796387,-439.816506581251,1.5707963267949
0.000187760664743452,-0.99998004267657,0.00631498174954648,-34.6538242525062,-0.999878158883272,-8.916526343537e-05,0.0156095944134901,-223.191071346658,-0.0156087198107545,-0.00631714319294146,-0.999858220733194,-439.82855809806,1.5707963267949
0.000227265476765635,-0.999970334533254,0.00769924696676712,-34.0758511611741,-0.999884348590492,-0.000110153820265871,0.0152078042433155,-223.412281556078,-0.0152065049952379,-0.00770181274688518,-0.99985471158876,-439.841582670652,1.5707963267949
0.000271158109666342,-0.999957068923702,0.00926211546025762,-33.4232555961274,-0.999891128465955,-0.000134470872251233,0.0147551053084385,-223.661669927296,-0.0147532263711419,-0.00926510804600233,-0.999848238526496,-439.855375386164,1.5707963267949
0.000319410758395088,-0.999939316236897,0.0110118944988927,-32.6925496465982,-0.999898458412003,-0.000162474882804478,0.0142494374349533,-223.940427450114,-0.0142467835691995,-0.0110153277572562,-0.999837832707051,-439.869670007305,1.5707963267949
0.000371937761436032,-0.999915992115696,0.0129564799843872,-31.8804134240781,-0.999906283379729,-0.000194558996277405,0.013688922694439,-224.249655109236,-0.013685251917264,-0.0129603571741359,-0.999822355732197,-439.884134400539,1.5707963267949
0.000428593085493697,-0.999885845862083,0.015103362295628,-30.9836922582653,-0.999914532764412,-0.000231153682829432,0.0130718680571276,-224.590363207108,-0.0130668846514808,-0.0151076739652683,-0.999800487453804,-439.898366150829,1.5707963267949
0.000489168132465795,-0.999847449351301,0.0174596317325487,-29.999394048122,-0.999923119927062,-0.000272729128131303,0.0123967678914273,-224.963470745057,-0.0123901150063038,-0.0174643535385857,-0.999770714416866,-439.911888398961,1.5707963267949
0.00055338990688189,-0.999799186534889,0.0200319835210153,-28.9246867838792,-0.999931941854952,-0.00031979733651681,0.0116623062833854,-225.369804872598,-0.0116535581602743,-0.0200370739839634,-0.999731319029451,-439.924145934375,1.5707963267949
0.000620919578635269,-0.999739243606012,0.0228267223436986,-27.7568962543838,-0.999940878972488,-0.000372913918950668,0.0108673591519092,-225.810100413893,-0.0108560130160386,-0.0228321205604844,-0.999680369544239,-439.934501573472,1.5707963267949
